club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
us sassuolo,serie a,1,italy,in,jens odgaard,19,denmark,inter mailand,italy,CF,attacker,NA,NA,inter mailand,serie a,1,italy,4.5,0.72,1101,29,0.94,2.07,15,5,1897,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
us sassuolo,serie a,1,italy,in,giangiacomo magnani,22,italy,juventus turin,italy,CB,defender,62,72,juventus turin,serie a,1,italy,4.5,0.54,1804,35,0.92,1.54,1,2,2982,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
us sassuolo,serie a,1,italy,out,pietro iemmello,26,italy,us sassuolo,italy,CF,attacker,71,74,benevento calcio,serie b,2,italy,4.5,1.8,1101,16,0.67,0.69,2,1,884,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
udinese calcio,serie a,1,italy,in,felipe vizeu,21,brazil,flamengo rio de janeiro,brazil,CF,attacker,NA,NA,flamengo rio de janeiro,campeonato brasileiro serie a,1,brazil,4.5,1.35,916,5,0.71,2.6,3,0,156,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc bologna,serie a,1,italy,in,mattias svanberg,19,sweden,malmo ff,sweden,CM,midfielder,64,79,malmo ff,allsvenskan,1,sweden,4.05,0.675,546,21,1,1.62,3,4,1549,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
ac florenz,serie a,1,italy,out,bruno gaspar,25,angola,ac florenz,italy,RB,defender,NA,NA,sporting lissabon,primeira liga,1,portugal,4.05,2.7,1466,17,0.45,1.53,0,2,935,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc genua 1893,serie a,1,italy,in,krzysztof piatek,23,poland,cracovia krakau,poland,CF,attacker,68,74,cracovia krakau,ekstraklasa,1,poland,4.05,0.81,736,38,1,1.37,21,4,3279,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
as rom,serie a,NA,italy,in,nicolo zaniolo,18,italy,inter mailand primavera,italy,AM,midfielder,NA,NA,inter mailand primavera,primavera 1,1,italy,4.05,0.9,1466,35,0.92,2,14,11,2870,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
udinese calcio,serie a,1,italy,out,silvan widmer,25,switzerland,udinese calcio,italy,RB,defender,76,78,fc basel 1893,raiffeisen super league,1,switzerland,4.05,7.65,724,26,0.9,1.04,3,2,1732,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc genua 1893,serie a,1,italy,in,cristian romero,20,argentina,belgrano de cordoba,argentina,CB,defender,63,77,belgrano de cordoba,primera division,1,argentina,3.82,0.675,0,3,0.18,1.33,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
atalanta bergamo,serie a,1,italy,out,alberto paloschi,28,italy,atalanta bergamo,italy,CF,attacker,76,76,spal 2013,serie a,1,italy,3.6,3.15,1101,37,0.93,1,7,1,2279,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc bologna,serie a,1,italy,out,antonio mirante,34,italy,fc bologna,italy,GK,keeper,80,80,as rom,serie a,1,italy,3.6,0.9,371,34,1,1.03,0,1,3060,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
cagliari calcio,serie a,1,italy,in,sebastian walukiewicz,18,poland,pogon stettin,poland,CB,defender,52,68,pogon stettin,ekstraklasa,1,poland,3.6,0.18,535,17,0.68,1.71,0,1,1358,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
chievo verona,serie a,1,italy,out,ivan radovanovic,30,serbia,chievo verona,italy,DM,midfielder,78,78,fc genua 1893,serie a,1,italy,3.6,2.7,1249,36,1,0.94,1,1,3261,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
fc genua 1893,serie a,1,italy,in,ivan radovanovic,30,serbia,chievo verona,italy,DM,midfielder,78,78,chievo verona,serie a,1,italy,3.6,2.7,1249,36,1,0.94,1,1,3261,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
ssc neapel,serie a,NA,italy,in,carlos vinicius,23,brazil,real massama sc,portugal,CF,attacker,NA,NA,real massama sc,NA,1,portugal,3.6,0.63,0,38,1,0.89,20,5,3403,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
as rom,serie a,1,italy,in,antonio mirante,34,italy,fc bologna,italy,GK,keeper,80,80,fc bologna,serie a,1,italy,3.6,0.9,371,34,1,1.03,0,1,3060,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
spal 2013,serie a,1,italy,in,alberto paloschi,28,italy,atalanta bergamo,italy,CF,attacker,76,76,atalanta bergamo,serie a,1,italy,3.6,3.15,1101,37,0.93,1,7,1,2279,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
udinese calcio,serie a,1,italy,in,juan musso,24,argentina,racing club de avellaneda,argentina,GK,keeper,73,80,racing club de avellaneda,primera division,1,argentina,3.6,0.9,725,28,0.93,1.75,0,1,2520,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
udinese calcio,serie a,1,italy,out,lucas evangelista,23,brazil,udinese calcio,italy,AM,midfielder,76,83,fc nantes,ligue 1,1,france,3.6,3.6,709,36,1,0.83,4,4,3185,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
atalanta bergamo,serie a,1,italy,in,roger ibanez,20,brazil,fluminense football club,brazil,CB,defender,NA,NA,fluminense football club,campeonato brasileiro serie a,1,brazil,3.56,0.63,1488,21,0.64,1.48,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,2018/2019
