club,club_league,club_league_tier,club_country,transfer_movement,player_name,player_age,player_nationality,player_club,player_club_country,player_position,player_position_category,player_rating,player_potential,club_involved,club_involved_league,club_involved_league_tier,club_involved_country,transfer_fee,market_value,remaining_contract_duration,total_apps,total_apps_ratio,total_minutes_per_point,total_goals,total_assists,total_minutes_played,ucl_apps,ucl_apps_ratio,ucl_minutes_per_point,ucl_goals,ucl_assists,ucl_minutes_played,el_apps,el_apps_ratio,el_minutes_per_point,el_goals,el_assists,el_minutes_played,season
wolverhampton wanderers,premier league,1,england,in,leander dendoncker,24,belgium,rsc anderlecht,belgium,DM,midfielder,79,85,rsc anderlecht,jupiler pro league,1,belgium,12.15,16.2,736,26,0.74,1.81,2,0,2098,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
wolverhampton wanderers,premier league,1,england,in,bruno jordao,20,portugal,lazio rom,italy,CM,midfielder,60,70,lazio rom,serie a,1,italy,8.28,0.9,1068,3,0.16,1.0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
wolverhampton wanderers,premier league,1,england,in,luke matheson,17,england,afc rochdale,england,RB,defender,NA,NA,afc rochdale,league one,3,england,0.99,-,0,8,0.5,0.88,0,0,581,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
wolverhampton wanderers,premier league,1,england,in,renat dadashov,20,azerbaijan,gd estoril praia,portugal,CF,attacker,NA,NA,gd estoril praia,segunda liga,2,portugal,0.45,0.203,699,27,0.96,1.59,4,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
wolverhampton wanderers,premier league,1,england,out,ivan cavaleiro,26,portugal,wolverhampton wanderers,england,RW,attacker,75,78,fc fulham,championship,2,england,10.62,9.0,543,29,0.74,1.52,5,2,984,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
wolverhampton wanderers,premier league,1,england,out,kortney hause,23,england,wolverhampton wanderers,england,CB,defender,68,76,aston villa,premier league,1,england,3.06,0.9,736,14,0.45,1.79,1,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc everton,premier league,1,england,in,alex iwobi,23,nigeria,fc arsenal,england,LW,attacker,78,83,fc arsenal,premier league,1,england,27.36,22.5,1062,51,0.94,1.86,6,9,2839,0,0,0,0,0,0,11,0.85,2.0,2,2,556,2019/2020
fc everton,premier league,1,england,in,moise kean,19,italy,juventus turin,italy,CF,attacker,73,87,juventus turin,serie a,1,italy,24.75,36.0,336,17,0.4,1.94,7,0,661,3,0.43,2.0,0,0,66,0,0,0,0,0,0,2019/2020
fc everton,premier league,1,england,in,jean philippe gbamin,23,cote d\'ivoire,1 fsv mainz 05,germany,DM,midfielder,NA,NA,1 fsv mainz 05,1 bundesliga,1,germany,22.5,25.2,1433,33,1.0,1.27,2,1,2869,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc everton,premier league,1,england,in,andre gomes,25,portugal,fc barcelona,spain,CM,midfielder,80,83,fc barcelona,primera division,1,spain,22.5,25.2,736,29,1.0,1.31,1,2,2120,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc everton,premier league,1,england,in,fabian delph,29,england,manchester city,england,CM,midfielder,78,78,manchester city,premier league,1,england,8.55,13.5,356,20,0.71,2.15,0,1,1219,6,1.0,1.67,0,0,257,0,0,0,0,0,0,2019/2020
fc everton,premier league,1,england,out,idrissa gueye,29,senegal,fc everton,england,DM,midfielder,83,83,fc paris saint germain,ligue 1,1,france,27.0,22.5,1071,35,0.97,1.51,0,2,3005,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc everton,premier league,1,england,out,ademola lookman,21,england,fc everton,england,LW,attacker,75,86,rasenballsport leipzig,1 bundesliga,1,germany,16.2,18.0,711,24,0.73,1.25,1,2,830,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
fc everton,premier league,1,england,out,nikola vlasic,21,croatia,fc everton,england,AM,midfielder,77,85,zska moskau,premier liga,1,russia,14.13,18.0,1101,31,1.0,1.68,8,7,2730,6,1.0,1.17,3,2,540,0,0,0,0,0,0,2019/2020
fc everton,premier league,1,england,out,henry onyekuru,22,nigeria,fc everton,england,LW,attacker,77,86,as monaco,ligue 1,1,france,12.15,11.7,1058,44,0.92,1.86,16,6,3390,5,1.0,0.6,0,0,322,2,1.0,0.5,0,0,173,2019/2020
fc everton,premier league,1,england,out,james mccarthy,28,ireland,fc everton,england,CM,midfielder,76,76,crystal palace,premier league,1,england,2.97,4.5,332,2,0.22,3.0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
leicester city,premier league,1,england,in,youri tielemans,22,belgium,as monaco,france,CM,midfielder,78,87,as monaco,ligue 1,1,france,40.5,34.2,1093,43,1.0,0.98,8,6,3706,6,1.0,0.17,0,0,540,0,0,0,0,0,0,2019/2020
leicester city,premier league,1,england,in,ayoze perez,25,spain,newcastle united,england,SS,attacker,77,80,newcastle united,premier league,1,england,30.06,18.0,732,41,0.98,1.2,13,4,3004,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
leicester city,premier league,1,england,in,dennis praet,25,belgium,uc sampdoria,italy,CM,midfielder,77,82,uc sampdoria,serie a,1,italy,18.9,21.6,697,37,1.0,1.43,2,3,3194,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
leicester city,premier league,1,england,in,james justin,21,england,luton town,england,RB,defender,68,82,luton town,championship,2,england,6.03,-,371,52,0.95,2.04,3,9,3918,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
leicester city,premier league,1,england,out,harry maguire,26,england,leicester city,england,CB,defender,82,85,manchester united,premier league,1,england,78.3,45.0,1430,32,0.97,1.25,3,0,2689,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
leicester city,premier league,1,england,out,callum elder,24,australia,leicester city,england,LB,defender,65,72,hull city,championship,2,england,1.35,0.225,332,16,0.84,1.31,1,1,1321,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
west ham united,premier league,1,england,in,sebastien haller,25,france,eintracht frankfurt,germany,CF,attacker,82,85,eintracht frankfurt,1 bundesliga,1,germany,36.0,36.0,719,41,0.98,1.8,20,12,3120,0,0,0,0,0,0,10,0.91,2.5,5,3,774,2019/2020
west ham united,premier league,1,england,in,pablo fornals,23,spain,fc villarreal,spain,AM,midfielder,81,87,fc villarreal,primera division,1,spain,25.2,22.5,1101,50,0.96,1.34,5,6,3440,0,0,0,0,0,0,12,1.0,1.67,3,3,876,2019/2020
west ham united,premier league,1,england,in,jarrod bowen,23,england,hull city,england,RW,attacker,75,83,hull city,championship,2,england,19.17,9.0,154,46,0.96,1.35,22,4,3953,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
west ham united,premier league,1,england,in,albian ajeti,22,switzerland,fc basel 1893,switzerland,CF,attacker,74,79,fc basel 1893,raiffeisen super league,1,switzerland,7.83,6.3,1062,43,0.93,1.93,21,11,3240,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
west ham united,premier league,1,england,in,darren randolph,32,ireland,fc middlesbrough,england,GK,keeper,73,73,fc middlesbrough,championship,2,england,4.23,4.05,535,48,0.98,1.54,0,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
west ham united,premier league,1,england,in,goncalo cardoso,18,portugal,boavista porto fc,portugal,CB,defender,67,79,boavista porto fc,primeira liga,1,portugal,2.7,2.25,699,18,0.69,1.5,0,0,1597,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
west ham united,premier league,1,england,out,marko arnautovic,30,austria,west ham united,england,CF,attacker,82,82,shanghai east asia,chinese super league,1,china,22.5,31.5,1458,45,1.0,1.44,20,7,3079,0,0,0,0,0,0,0,0,0,0,0,0,2019/2020
